KRNH;New Richmond Regional Airport;United States
KRNO;Reno Tahoe International Airport;United States
KROA;RoanokeÃ¢Â€Â“Blacksburg Regional Airport;United States
KROC;Greater Rochester International Airport;United States
KROW;Roswell Air Center Airport;United States
KRSL;Russell Municipal Airport;United States
KRST;Rochester International Airport;United States
KRSW;Southwest Florida International Airport;United States
KRUT;Rutland - Southern Vermont Regional Airport;United States
KRVS;Richard Lloyd Jones Jr Airport;United States
KRWF;Redwood Falls Municipal Airport;United States
KRWI;Rocky Mount Wilson Regional Airport;United States
KRWL;Rawlins Municipal Airport/Harvey Field;United States
KRYY;Cobb County-Mc Collum Field;United States
KSAC;Sacramento Executive Airport;United States
KSAF;Santa Fe Municipal Airport;United States
KSAN;San Diego International Airport;United States
KSAT;San Antonio International Airport;United States
KSAV;Savannah Hilton Head International Airport;United States
KSAW;Sawyer International Airport;United States
KSBA;Santa Barbara Municipal Airport;United States
KSBD;San Bernardino International Airport;United States
KSBN;South Bend Regional Airport;United States
KSBP;San Luis County Regional Airport;United States
KSBY;Salisbury Ocean City Wicomico Regional Airport;United States
KSCH;Schenectady County Airport;United States
KSCK;Stockton Metropolitan Airport;United States
KSDF;Louisville Muhammad Ali International Airport;United States
KSDM;Brown Field Municipal Airport;United States
KSDY;Sidney - Richland Regional Airport;United States
KSEA;Seattle Tacoma International Airport;United States
KSFB;Orlando Sanford International Airport;United States
KSFF;Felts Field;United States
KSFO;San Francisco International Airport;United States
KSGF;Springfield Branson National Airport;United States
KSGH;Springfield-Beckley Municipal Airport;United States
KSGJ;Northeast Florida Regional Airport;United States
KSGR;Sugar Land Regional Airport;United States
KSGU;St George Municipal Airport;United States
KSHR;Sheridan County Airport;United States
KSHV;Shreveport Regional Airport;United States
KSJC;Norman Y. Mineta San Jose International Airport;United States
KSJT;San Angelo Regional Mathis Field;United States
KSKA;Fairchild Air Force Base;United States
KSKF;Lackland Air Force Base;United States
KSLC;Salt Lake City International Airport;United States
KSLE;Salem Municipal Airport/McNary Field;United States
KSLI;Los Alamitos Army Air Field;United States
KSLK;Adirondack Regional Airport;United States
KSLN;Salina Municipal Airport;United States
KSME;Lake Cumberland Regional Airport;United States
KSMF;Sacramento International Airport;United States
KSMN;Lemhi County Airport;United States
KSMX;Santa Maria Pub/Capt G Allan Hancock Field;United States
KSNA;John Wayne Airport-Orange County Airport;United States
KSNS;Salinas Municipal Airport;United States
KSNY;Sidney Municipal-Lloyd W Carr Field;United States
KSOA;Sonora Municipal Airport;United States
KSPI;Abraham Lincoln Capital Airport;United States
KSPS;Sheppard Air Force Base-Wichita Falls Municipal Airport;United States
KSRQ;Sarasota Bradenton International Airport;United States
KSRR;Sierra Blanca Regional Airport;United States
KSSC;Shaw Air Force Base;United States
KSSF;Stinson Municipal Airport;United States
KSSI;St Simons Island Airport;United States
KSTC;St Cloud Regional Airport;United States
KSTJ;Rosecrans Memorial Airport;United States
KSTL;St Louis Lambert International Airport;United States
KSTP;St Paul Downtown Holman Field;United States
KSTS;Charles M. Schulz Sonoma County Airport;United States
KSUN;Friedman Memorial Airport;United States
KSUS;Spirit of St Louis Airport;United States
KSUU;Travis Air Force Base;United States
KSUX;Sioux Gateway Airport/Brigadier General Bud Day Field;United States
KSUZ;Saline County Regional Airport;United States
KSVN;Hunter Army Air Field;United States
KSWF;New York Stewart International Airport;United States
KSWO;Stillwater Regional Airport;United States
KSYR;Syracuse Hancock International Airport;United States
KSZL;Whiteman Air Force Base;United States
KTBN;Waynesville-St. Robert Regional Forney field;United States
KTCC;Tucumcari Municipal Airport;United States
KTCL;Tuscaloosa Regional Airport;United States
KTCM;McChord Air Force Base;United States
KTCS;Truth Or Consequences Municipal Airport;United States
KTEB;Teterboro Airport;United States
KTIK;Tinker Air Force Base;United States
KTIW;Tacoma Narrows Airport;United States
KTIX;Space Coast Regional Airport;United States
KTLH;Tallahassee Regional Airport;United States
KTMB;Miami Executive Airport;United States
KTOI;Troy Municipal Airport at N Kenneth Campbell Field;United States
KTOL;Toledo Express Airport;United States
KTOP;Philip Billard Municipal Airport;United States
KTPA;Tampa International Airport;United States
KTPH;Tonopah Airport;United States
KTPL;Draughon Miller Central Texas Regional Airport;United States
KTRI;Tri-Cities Regional TN/VA Airport;United States
KTRK;Truckee Tahoe Airport;United States
KTRM;Jacqueline Cochran Regional Airport;United States
KTTD;Portland Troutdale Airport;United States
KTTN;Trenton Mercer Airport;United States
KTTS;Nasa Shuttle Landing Facility Airport;United States
KTUL;Tulsa International Airport;United States
KTUP;Tupelo Regional Airport;United States
KTUS;Tucson International Airport / Morris Air National Guard Base;United States
KTVC;Cherry Capital Airport;United States
KTVL;Lake Tahoe Airport;United States
KTWF;Joslin Field Magic Valley Regional Airport;United States
KTXK;Texarkana Regional Webb Field;United States
KTYR;Tyler Pounds Regional Airport;United States
KTYS;McGhee Tyson Airport;United States
KUAO;Aurora State Airport;United States
KUIN;Quincy Regional Baldwin Field;United States
KUKI;Ukiah Municipal Airport;United States
KUNV;University Park Airport;United States
KUOX;University Oxford Airport;United States
KUTS;Huntsville Regional Airport;United States
KVAD;Moody Air Force Base;United States
KVBG;Vandenberg Air Force Base;United States
KVCT;Victoria Regional Airport;United States
KVEL;Vernal Regional Airport;United States
KVGT;North Las Vegas Airport;United States
KVLD;Valdosta Regional Airport;United States
KVNY;Van Nuys Airport;United States
KVOK;Volk Field;United States
KVPS;Destin-Ft Walton Beach Airport;United States
KVPZ;Porter County Municipal Airport;United States
KVRB;Vero Beach Regional Airport;United States
KVTN;Miller Field;United States
KW63;Lake Country Regional Airport;United States
KWJF;General WM J Fox Airfield;United States
KWMC;Winnemucca Municipal Airport;United States
KWRB;Robins Air Force Base;United States
KWRI;Mc Guire Air Force Base;United States
KWRL;Worland Municipal Airport;United States
KWWD;Cape May County Airport;United States
KWWR;West Woodward Airport;United States
KWY;Kiwayu Airport;Kenya
KWYS;Yellowstone Airport;United States
KXMR;Cape Canaveral AFS Skid Strip;United States
KXNA;Northwest Arkansas Regional Airport;United States
KXTA;Homey (Area 51) Airport;United States
KYIP;Willow Run Airport;United States
KYKM;Yakima Air Terminal McAllister Field;United States
KYKN;Chan Gurney Municipal Airport;United States
KYNG;Youngstown Warren Regional Airport;United States
KZ-0016;Taldykorgan Airport;Kazakhstan
KZ-0067;Krainiy Airport;Kazakhstan
KZ-0068;Kurchatov Airfield;Kazakhstan
KZ-0069;Zhangiztobe Air Base;Kazakhstan
KZ-7470;Dolon Air Base;Kazakhstan
KZZV;Zanesville Municipal Airport;United States
LAKU;KukÃƒÂ«s Airport;Albania
LAKV;KuÃƒÂ§ovÃƒÂ« Air Base;Albania
LATI;Tirana International Airport Mother Teresa;Albania
LAVL;VlorÃƒÂ« Air Base;Albania
LBBG;Burgas Airport;Bulgaria
LBGO;Gorna Oryahovitsa Airport;Bulgaria
LBPD;Plovdiv International Airport;Bulgaria
LBPG;Graf Ignatievo Air Base;Bulgaria
LBPL;Dolna Mitropoliya Air Base;Bulgaria
LBSF;Sofia Airport;Bulgaria
LBWB;Balchik Air Base;Bulgaria
LBWN;Varna Airport;Bulgaria
LCEN;Ercan International Airport;Cyprus
LCLK;Larnaca International Airport;Cyprus
LCPH;Paphos International Airport;Cyprus
LCRA;RAF Akrotiri;United Kingdom
LDDU;Dubrovnik Airport;Croatia
LDOS;Osijek Airport;Croatia
LDPL;Pula Airport;Croatia
LDRI;Rijeka Airport;Croatia
LDSB;Bol Airport;Croatia
LDSP;Split Airport;Croatia
LDZA;Zagreb Airport;Croatia
LDZD;Zadar Airport;Croatia
LEAB;Albacete-Los Llanos Airport;Spain
LEAL;Alicante International Airport;Spain
LEAM;AlmerÃƒÂ­a International Airport;Spain
LEAS;Asturias Airport;Spain
LEBA;CÃƒÂ³rdoba Airport;Spain
LEBB;Bilbao Airport;Spain
LEBG;Burgos Airport;Spain
LEBL;Barcelona International Airport;Spain
LEBZ;Badajoz Airport;Spain
LECH;CastellÃƒÂ³n-Costa Azahar Airport;Spain
LECO;A CoruÃƒÂ±a Airport;Spain
LECU;Cuatro Vientos Airport;Spain
LEDA;Lleida-Alguaire Airport;Spain
LEGA;Armilla Air Base;Spain
LEGE;Girona Airport;Spain
LEGR;Federico Garcia Lorca Airport;Spain
LEGT;Getafe Air Base;Spain
LEIB;Ibiza Airport;Spain
LEJR;Jerez Airport;Spain
LELC;San Javier Airport;Spain
LELN;Leon Airport;Spain
LEMD;Adolfo Suárez MadridÃ¢Â€Â“Barajas Airport;Spain
LEMG;Málaga Airport;Spain
LEMH;Menorca Airport;Spain
LEMO;Moron Air Base;Spain
LEPA;Palma De Mallorca Airport;Spain
LEPP;Pamplona Airport;Spain
LERI;Alcantarilla Air Base;Spain
LERS;Reus Air Base;Spain
LERT;Rota Naval Station Airport;Spain
LESA;Salamanca Airport;Spain
LESO;San Sebastian Airport;Spain
LEST;Santiago de Compostela Airport;Spain
LETL;Teruel Airport;Spain
LETO;TorrejÃƒÂ³n Airport;Spain
LEVC;Valencia Airport;Spain
LEVD;Valladolid Airport;Spain
LEVT;Vitoria/Foronda Airport;Spain
LEVX;Vigo Airport;Spain
LEXJ;Santander Airport;Spain
LEZG;Zaragoza Air Base;Spain
LEZL;Sevilla Airport;Spain
LFAC;Calais-Dunkerque Airport;France
LFAG;Aérodrome de Péronne Saint-Quentin;France
LFAT;Le Touquet-CÃƒÂ´te d'Opale Airport;France
LFAV;Valenciennes-Denain Airport;France
LFAY;Aérodrome d'Amiens-Glisy;France
LFBA;Agen-La Garenne Airport;France
LFBC;Cazaux (BA 120) Air Base;France
LFBD;Bordeaux-Mérignac Airport;France
LFBE;Bergerac-RoumaniÃƒÂ¨re Airport;France
LFBF;Toulouse-Francazal (BA 101) Air Base;France
LFBG;Cognac-ChÃƒÂ¢teaubernard (BA 709) Air Base;France
LFBH;La Rochelle-ÃƒÂŽle de Ré Airport;France
LFBI;Poitiers-Biard Airport;France
LFBK;MontluÃƒÂ§on-Guéret Airport;France
LFBL;Limoges Airport;France
LFBM;Mont-de-Marsan (BA 118) Air Base;France
LFBN;Niort-Souché Airport;France
LFBO;Toulouse-Blagnac Airport;France
LFBP;Pau Pyrénées Airport;France
LFBT;Tarbes-Lourdes-Pyrénées Airport;France
LFBU;AngoulÃƒÂªme-Brie-Champniers Airport;France
LFBX;Périgueux-Bassillac Airport;France
LFBZ;Biarritz-Anglet-Bayonne Airport;France
LFCC;Cahors-Lalbenque Airport;France
LFCG;Aérodrome de Saint-Girons - Antichan;France
LFCH;Arcachon-La Teste-de-Buch Airport;France
LFCI;Albi-Le Séquestre Airport;France
LFCK;Castres-Mazamet Airport;France
LFCR;Rodez-Marcillac Airport;France
LFCY;Royan-Médis Airport;France
LFDH;Auch-Lamothe Airport;France
LFDI;Libourne-Artigues-de-Lussac Airport;France
LFDN;Rochefort-Saint-Agnant (BA 721) Airport;France
LFEY;ÃƒÂŽle d'Yeu Airport;France
LFGA;Colmar-Houssen Airport;France
LFGJ;Dole-Tavaux Airport;France
LFGW;Verdun-Le Rozelier Airfield;France
LFHO;Aubenas-ArdÃƒÂ¨che Méridional Airport;France
LFHP;Le Puy-Loudes Airport;France
LFJL;Metz-Nancy-Lorraine Airport;France
LFJR;Angers-Loire Airport;France
LFKB;Bastia-Poretta Airport;France
LFKC;Calvi-Sainte-Catherine Airport;France
LFKF;Figari Sud-Corse Airport;France
LFKJ;Ajaccio-Napoléon Bonaparte Airport;France
LFKS;Solenzara (BA 126) Air Base;France
LFLA;Auxerre-Branches Airport;France
LFLB;Chambéry-Savoie Airport;France
LFLC;Clermont-Ferrand Auvergne Airport;France
LFLD;Bourges Airport;France
LFLH;Chalon-Champforgeuil Airport;France
LFLI;Annemasse Airport;France
LFLL;Lyon Saint-Exupéry Airport;France
LFLM;Aérodrome de MÃƒÂ¢con-Charnay;France
LFLN;Saint-Yan Airport;France
LFLO;Roanne-Renaison Airport;France
LFLP;Annecy-Haute-Savoie-Mont Blanc Airport;France
LFLS;Grenoble-IsÃƒÂ¨re Airport;France
LFLU;Valence-Chabeuil Airport;France
LFLV;Vichy-Charmeil Airport;France
LFLW;Aurillac Airport;France
LFLX;"ChÃƒÂ¢teauroux-Déols ""Marcel Dassault"" Airport";France
LFLY;Lyon-Bron Airport;France
LFMC;Le Luc-Le Cannet Airport;France
LFMD;Cannes-Mandelieu Airport;France
LFMH;Saint-ÃƒÂ‰tienne-Bouthéon Airport;France
LFMI;Istres Le Tubé Air Base;France
LFMK;Carcassonne Airport;France
LFML;Marseille Provence Airport;France
LFMN;Nice-CÃƒÂ´te d'Azur Airport;France
LFMO;Orange-Caritat (BA 115) Air Base;France
LFMP;Perpignan-Rivesaltes (LlabanÃƒÂ¨re) Airport;France
LFMQ;Le Castellet Airport;France
LFMS;Aérodrome d'AlÃƒÂ¨s Cévennes;France
LFMT;Montpellier-Méditerranée Airport;France
LFMU;Béziers-Vias Airport;France
LFMV;Avignon-Caumont Airport;France
LFMY;Salon-de-Provence (BA 701) Air Base;France
LFNB;Mende-Brenoux Airfield;France
LFOA;Avord (BA 702) Air Base;France
LFOB;Paris Beauvais Tillé Airport;France
LFOC;ChÃƒÂ¢teaudun (BA 279) Air Base;France
LFOE;ÃƒÂ‰vreux-Fauville (BA 105) Air Base;France
LFOH;Le Havre Octeville Airport;France
LFOI;Abbeville;France
LFOJ;Orléans-Bricy (BA 123) Air Base;France
